"","V1","V2","V3","V4","V5"
"1",0.252819049338286,0.290659000568266,0.767752326750779,0.281585664434242,0.202407690870168
"2",0.835596509202733,0.263314494173392,0.429120292043663,0.160424963973055,0.548673364621354
"3",0.807203778280236,0.792539529709902,0.365395266242558,0.80659869701165,0.904428750977386
"4",0.642391071867314,0.82834043899813,0.220156310040911,0.75214862906374,0.476622785131913
"5",0.828627996361756,0.32883341822715,0.671690963032306,0.254334148340859,0.879750534404884
"6",0.202822403181344,0.235664024868165,0.632965289698332,0.650584960207925,0.603505467700015
"7",0.546372002971475,0.453878728876007,0.199952719378925,0.507255646310223,0.277291491908836
"8",0.393758473498456,0.226166293373099,0.214413538904337,0.414287490321731,0.437786939528887
"9",0.787362442475569,0.372999254126335,0.233529231857683,0.229149965044635,0.272497124951915
"10",0.423249653285311,0.617029955064936,0.19575588420179,0.841666270266287,0.167363125279371
"11",0.658357171473617,0.343362411600538,0.772073644626362,0.769392481546383,0.124698061443632
"12",0.611495034389955,0.798846071310109,0.504529428684618,0.289146412891278,0.605870859389543
"13",0.29502776659705,0.548482357949542,0.879146409438981,0.523996802248876,0.173349452120892
"14",0.821271255816682,0.610267126540712,0.182935905817722,0.163541073830565,0.395300571647531
"15",0.197657985400583,0.458721277689619,0.845867849652423,0.609014533004956,0.509896410352085
"16",0.803852787413343,0.7972265796992,0.35614821388328,0.763767530279001,0.524884123724187
"17",0.595889553909656,0.477379390305723,0.61833251268079,0.857273336100916,0.431340616440284
"18",0.543758109117625,0.201470505073958,0.851545194254431,0.630235251705162,0.590509867880028
"19",0.382293408052064,0.426887836021779,0.165860711386486,0.634357440456806,0.836120173566451
"20",0.183420074236055,0.804586533674155,0.637860670566151,0.791487866641255,0.848696632861975
"21",0.0969335728822625,0.761033712865319,0.418022419350455,0.349809648956289,0.696507625927625
"22",0.795197446323291,0.28273420844489,0.288037795925047,0.826761765338597,0.243989788151521
"23",0.547831474670093,0.623572506252094,0.639463717607723,0.501405862683314,0.529196213511168
"24",0.439476180827187,0.209154998595477,0.624174712550594,0.658716702375677,0.235257681880321
"25",0.523139478188241,0.875540895425656,0.801721159579465,0.451285180668638,0.796015569280135
"26",0.171915966737142,0.430121734522399,0.15738787611539,0.654426869611198,0.528092721193098
"27",0.216678403428814,0.728925829554792,0.785779509870627,0.478895869737316,0.30584247728315
"28",0.200700701503374,0.634695027690905,0.855668035532872,0.463374202980485,0.812904071531375
"29",0.754924726839818,0.703782329167007,0.47578908692085,0.122128717862943,0.641001031342894
"30",0.342934452087502,0.228430979194236,0.732287911762833,0.871289225553046,0.722335375658877
"31",0.815579976848676,0.534003435977211,0.142837276889477,0.719320913203701,0.232590912866581
"32",0.237578183428559,0.101943524653616,0.136208306488988,0.50370337921282,0.130994059558434
"33",0.140454463982896,0.233483236604952,0.636589000665408,0.217293211318902,0.271178971156187
"34",0.785197715436516,0.188312519052124,0.358978660448047,0.753732573495072,0.614041066123464
"35",0.504607275672606,0.27779511643108,0.71388038162695,0.396135944184207,0.583416578277247
"36",0.600291468770592,0.62140253612888,0.591008659255458,0.796155550214171,0.689018367135723
"37",0.537668576219003,0.833971816992271,0.216823457300779,0.771493230844499,0.800347492930887
"38",0.219818398922798,0.844387220982171,0.598987899368221,0.225685578572156,0.823270594118803
"39",0.902961585226003,0.540657459956419,0.784055405983236,0.151133567494398,0.480094101454015
"40",0.598290444976883,0.13206994344655,0.370019957354234,0.685623134322523,0.143936644829228
"41",0.641109377110261,0.554278817446902,0.26403073284222,0.152605048679397,0.25687882300379
"42",0.233736207141483,0.632681967822427,0.849768586134305,0.6839457400213,0.812483922406973
"43",0.411246131240332,0.7598147784709,0.787280008340604,0.652190170479007,0.411774740902765
"44",0.367791941698524,0.472383513311797,0.449236948291946,0.754807942965999,0.740703620387067
"45",0.882757985269418,0.6523495727111,0.493065632124199,0.802883578683832,0.240069798322511
"46",0.806224236153357,0.244991132003779,0.491998314031807,0.360139291966043,0.141375641419727
"47",0.784612034387537,0.726908139023581,0.469578604195267,0.297580307345488,0.871624739728577
"48",0.347023658682883,0.377188687024172,0.518190669561445,0.59116204655933,0.279680535870139
"49",0.81705885727366,0.577957202155376,0.408862758114701,0.450562998370733,0.138598576543154
"50",0.383335712113767,0.606276375019806,0.471844952456304,0.10297510039265,0.342620562062657
"51",0.362866652373632,0.221959830793203,0.432976277298585,0.437519561896624,0.45561040587374
"52",0.764834978448343,0.136059946391615,0.611399181020097,0.177567261625954,0.328115181533503
"53",0.336654436827521,0.512031482791645,0.422366292387887,0.222660135889018,0.606356863773253
"54",0.747817878987407,0.698889874326996,0.594194546479266,0.82853902240895,0.11940306322329
"55",0.351736056569789,0.692145156390325,0.204073518229416,0.858044028532167,0.459753101297247
"56",0.877333576756937,0.31144895954465,0.867891020427342,0.24526543125452,0.860773140752863
"57",0.593527818840812,0.347582770264416,0.31235749957501,0.510506341321743,0.304289043349272
"58",0.417298108468822,0.562598782861896,0.623045013209048,0.76356307424343,0.175056888363615
"59",0.768894771836349,0.546558349567349,0.483463001820201,0.59283759455895,0.423738500696782
"60",0.872852384391008,0.237150402494008,0.299636663572164,0.168743673613353,0.219563743932522
"61",0.180352057967975,0.199033370215911,0.853670723911782,0.23079603182734,0.810779340985173
"62",0.539618860365881,0.156790059045015,0.443663104734442,0.405655333367758,0.152112804291537
"63",0.12095492295688,0.842239980292798,0.716757744573115,0.464440570059814,0.489149264901353
"64",0.395674067856453,0.317233562481706,0.792476085922099,0.369105680275825,0.330133279460133
"65",0.50318693418958,0.814437538416532,0.145104603194632,0.504406403798494,0.514638349812012
"66",0.201432266532502,0.858951556423854,0.84110650839255,0.34764212328213,0.198291716725507
"67",0.485035197112011,0.340110641850624,0.293515528949792,0.477131341287168,0.804664843976498
"68",0.331547583558131,0.435133959986852,0.58951548172161,0.261129353996657,0.179171262292366
"69",0.501038189834217,0.132931366090488,0.519921830644598,0.485335720322037,0.61554328062135
"70",0.113813896314241,0.218300028642116,0.382486320480239,0.486842960912327,0.9020310730036
"71",0.848560285814456,0.593519664841006,0.25325932411477,0.625572896702506,0.832289139206696
"72",0.631688833069929,0.681471679336391,0.262921850488347,0.472721722629212,0.807282204527874
"73",0.129942517640884,0.271284402341698,0.13228096097504,0.235572949073394,0.392974415335339
"74",0.111808139857312,0.299233374801406,0.908786548783537,0.778883690203365,0.773996017744357
"75",0.360707910381025,0.858270219246915,0.460172136637266,0.64979245358234,0.262491905993083
"76",0.81260116753605,0.867430451529799,0.347553899235791,0.522275988066394,0.218565168934001
"77",0.281714966844593,0.256363045670732,0.322131426691776,0.613282089859131,0.754435048963933
"78",0.771809077416838,0.796196770642709,0.13451887697418,0.562931327135593,0.156129917678481
"79",0.155442917097535,0.248897093243722,0.121449857195839,0.679370848420949,0.241816627885564
"80",0.566787910066487,0.19848213498306,0.661122888955288,0.818817763880652,0.745986357655493
"81",0.568369861844694,0.665713326772093,0.8060260880852,0.788289151548815,0.200141620930226
"82",0.47783839132986,0.588816360535857,0.69257403506519,0.705239456508425,0.798090288823878
"83",0.321529813269153,0.596951867274183,0.553768076522974,0.130204722932249,0.859457950629294
"84",0.419505995273066,0.803208668914158,0.775611703669128,0.340912477890379,0.256023049403448
"85",0.428155521877343,0.637081661433331,0.86107527885586,0.283516435533529,0.782836575954279
"86",0.151506030346791,0.32859167536546,0.627649890849716,0.468078724335064,0.667229986652674
"87",0.353637249448511,0.88999279787764,0.401951851129124,0.905198610377556,0.318522460084059
"88",0.456924480430316,0.403769816589484,0.501233145492733,0.741060817530088,0.0925435053184629
"89",0.688663255094434,0.711468172554451,0.20179254903429,0.727313043841277,0.870140143180906
"90",0.518668939586205,0.522037380089168,0.178415794773027,0.137698776412581,0.792980958322878
"91",0.776732869911357,0.725340736726357,0.441363122697221,0.261518557993113,0.386768122648646
"92",0.174943291042582,0.0732588148565264,0.19414187752147,0.107285243274819,0.148524516701582
"93",0.153609144676302,0.809472247557715,0.424225276510697,0.311510017099499,0.25898041159875
"94",0.305286047434201,0.247939359445008,0.765583600624523,0.156223316981632,0.133257031755929
"95",0.647222787403443,0.717761589838774,0.147324891719618,0.175139352326223,0.467898013751546
"96",0.328425804163853,0.232382703105104,0.715488810047682,0.787434996489319,0.417899997047789
"97",0.703581433969666,0.227135635121376,0.45242721703311,0.620943393054768,0.424790341792104
"98",0.579292453301314,0.173888458577858,0.324041198568593,0.167163825175958,0.45644668056193
"99",0.808865655114932,0.109882323806523,0.792926720175601,0.118093010846642,0.751375414315553
"100",0.166511339123535,0.752139516960015,0.724350515266415,0.832581737014116,0.484192345789925
"101",0.133435793666868,0.411913438813935,0.579842292277317,0.597198247774795,0.377579655260488
