3.387906443461779418e+03,4.491313122842883786e+03,5.952343041636891940e+03,7.884829227934023038e+03,1.043662535419470260e+04,1.379782872607075296e+04,1.820941463458431463e+04,2.396953493114123194e+04,3.143258296725489345e+04,4.099652463675068429e+04,5.306853398394864780e+04,6.798725597961396852e+04,8.589679094060773787e+04,1.065517988687265170e+05,1.290457421275624511e+05,1.514781471842711617e+05,1.706088502270311583e+05,1.817348609154101578e+05,1.795016241076180886e+05,1.610343603936417494e+05,1.315577092721147637e+05,1.050306910745966452e+05,8.770566223850568349e+04,6.344720187199318752e+04,4.219570108077678742e+04,2.892210201422129467e+04,1.888360549072828144e+04,1.146457718874566126e+04,6.724312029297745539e+03,3.892010172806827995e+03,2.192318062435726915e+03,1.208991331982151905e+03,6.541125355804955461e+02,3.480032144547280382e+02,1.824309179872562652e+02,9.439644502195830000e+01,4.828435123108206994e+01,2.444583880191582992e+01,1.226397537489058998e+01,6.102641127930228393e+00
4.389777491303816532e+02,5.967115579852953715e+02,8.109254854656250018e+02,1.101595832660908172e+03,1.495481397641749027e+03,2.028155484197709711e+03,2.746420557411758637e+03,3.710829403993487631e+03,4.997582646943080363e+03,6.698807811052019133e+03,8.919938700801429150e+03,1.176925313285346601e+04,1.533712149827202484e+04,1.965925925772369737e+04,2.465787647880443910e+04,3.005860804704109614e+04,3.528540938115525205e+04,3.937029826933600998e+04,4.101425150295960339e+04,3.912549288445448474e+04,3.408863151223885507e+04,2.858085308602017540e+04,2.466552152777786614e+04,1.913109053620415580e+04,1.320336034217322413e+04,9.637619451494185341e+03,6.447170821842737496e+03,4.085589444512889713e+03,2.517855249798618843e+03,1.505323341336406884e+03,8.799845008318495729e+02,5.023697955079073836e+02,2.810085476043068411e+02,1.544051436803870274e+02,8.352082175723241164e+01,4.455918091074284604e+01,2.348482686647174589e+01,1.224459731617375624e+01,6.323057128599280041e+00,3.237246691148321087e+00
5.479832644460385609e+02,7.372006095453307353e+02,9.915052074950266388e+02,1.332978758055594881e+03,1.790851529282754200e+03,2.403497248337400833e+03,3.220724232648123234e+03,4.305996908062097646e+03,5.737709816119580864e+03,7.608523752753730150e+03,1.002110781819851400e+04,1.307558471060157353e+04,1.684611589371737500e+04,2.134168840107990036e+04,2.644610649147162985e+04,3.183716479346978667e+04,3.689020596698434383e+04,4.060765411766411853e+04,4.171538407617797202e+04,3.924085360457751813e+04,3.376314323298610543e+04,2.803883906940938687e+04,2.391664015699089578e+04,1.818970937800005413e+04,1.249747954176296844e+04,8.924130966258238914e+03,5.933001702226791167e+03,3.715463675519259596e+03,2.255189468450819732e+03,1.335092484069157990e+03,7.710510783653049884e+02,4.351071004017776431e+02,2.406191634250695017e+02,1.307268548847177385e+02,6.992644359669384357e+01,3.689477658608204536e+01,1.923236870284871713e+01,9.918327127121582265e+00,5.066350910797092766e+00,2.565920449268832559e+00
7.195623622364637413e+02,9.794800972034623783e+02,1.333188489227112314e+03,1.814405845193411096e+03,2.468815964331380655e+03,3.358140222774053200e+03,4.565435633486042207e+03,6.201843579102383046e+03,8.414776132530767427e+03,1.139678588894656059e+04,1.539350654781964477e+04,2.071192120787898966e+04,2.771469849972377415e+04,3.679881664416012791e+04,4.833934108627641399e+04,6.257377673003054224e+04,7.939668559870525496e+04,9.803331166053067136e+04,1.166221520302104182e+05,1.319628668521898508e+05,1.402147061262778589e+05,1.395822424379066506e+05,1.331524452746536699e+05,1.236033017653726856e+05,1.043942243729676702e+05,8.365158417737561103e+04,6.371749542573338113e+04,4.659454068201805785e+04,3.203262037010794666e+04,2.105764968589538694e+04,1.340313735713497954e+04,8.230813497301585812e+03,4.907391945756564382e+03,2.850840419542743803e+03,1.619043566824592972e+03,9.015011407227145810e+02,4.933762723568636943e+02,2.659607971453647792e+02,1.414754628072364540e+02,7.437461922973278661e+01
1.209007984621801143e+03,1.661159077966370432e+03,2.282113790894078193e+03,3.134507066558992847e+03,4.303744207921059569e+03,5.905779812823194334e+03,8.097115070039493730e+03,1.108714312681929914e+04,1.515197708357245392e+04,2.064727135689734132e+04,2.801840207172296869e+04,3.779825320207639015e+04,5.057395916238951759e+04,6.690902798729286587e+04,8.718106607285246719e+04,1.112954182129835826e+05,1.382327000281158544e+05,1.654313399867042317e+05,1.882388697175006091e+05,2.003464257292431721e+05,1.970631340851456625e+05,1.816287444336789486e+05,1.648106651140587055e+05,1.445781255406334822e+05,1.100481255687313387e+05,8.648276205111827585e+04,6.013505789358545007e+04,4.152187258531925181e+04,2.749226970060378881e+04,1.756953191918140510e+04,1.078365583580442944e+04,6.439418100537378450e+03,3.751500555242737391e+03,2.138628364468747804e+03,1.196259627622127482e+03,6.581090372765074790e+02,3.568084499392317070e+02,1.909819369000858273e+02,1.010674074831871252e+02,5.294552481097214525e+01
1.464379939740511531e+02,1.999284411523394454e+02,2.729371232384956443e+02,3.725589705495115709e+02,5.084341436056519115e+02,6.936234965762627098e+02,9.457505108118870112e+02,1.288459738631841674e+03,1.753179013999860217e+03,2.381092370361909161e+03,3.224751119692091379e+03,4.349982544961727399e+03,5.834548316412423446e+03,7.763531634176544685e+03,1.021704852018591373e+04,1.324515163286116695e+04,1.682342217907786471e+04,2.078306037644599201e+04,2.472300792700868260e+04,2.796151952875551069e+04,2.969618980241302779e+04,2.958271785526865642e+04,2.828081643733293458e+04,2.623005535576958209e+04,2.206980452820400751e+04,1.777411698972728118e+04,1.346222561239459719e+04,9.839641582513966569e+03,6.768137215318618473e+03,4.458363371993332294e+03,2.837891251819552963e+03,1.744427724832730291e+03,1.041124658012897498e+03,6.055699487992233117e+02,3.444155193594632465e+02,1.920884333071718970e+02,1.053161244190098529e+02,5.688224813237321342e+01,3.032036776343478124e+01,1.597433252896476397e+01
8.485135481991246706e+03,1.065605736846463151e+04,1.338037954826774148e+04,1.679692502441394026e+04,2.107705985814242013e+04,2.643038292865793483e+04,3.311005974617935863e+04,4.141595751962584472e+04,5.169047439912891423e+04,6.430122271829606325e+04,7.961280127971751790e+04,9.791990851802074758e+04,1.193343205960949126e+05,1.436235742034749419e+05,1.699754412734400830e+05,1.966980068945570383e+05,2.208817741099854466e+05,2.381472029935231549e+05,2.429121866330294870e+05,2.302538574837190390e+05,2.005034052261956676e+05,1.639056185622645426e+05,1.337236886926686566e+05,1.049041872723111446e+05,7.031046607379025954e+04,5.016872045757365413e+04,3.108920473639479314e+04,1.918307721362999291e+04,1.147983577577731376e+04,6.600777593124714258e+03,3.660448428129552667e+03,1.977054684155978748e+03,1.043334344095719189e+03,5.393788818690983362e+02,2.738841942287084521e+02,1.368986996837721506e+02,6.748690773676131016e+01,3.286468773007485566e+01,1.583170315184681520e+01,7.553141907493697182e+00
3.456017342521599289e+02,4.488515279885703535e+02,5.829030720423894536e+02,7.568916732595458825e+02,9.826013367988106211e+02,1.275172122164224447e+03,1.653947199528655347e+03,2.143445650113224929e+03,2.774338506216775386e+03,3.584203613429585403e+03,4.617409350433929831e+03,5.924531518877336566e+03,7.558273198341123134e+03,9.565419193846269991e+03,1.197236331253918797e+04,1.476074327105421980e+04,1.783086630613244779e+04,2.095276498261426968e+04,2.371910769038668150e+04,2.555363842549094988e+04,2.589918023657013691e+04,2.467954313963324603e+04,2.256810909696867384e+04,1.991110689939115036e+04,1.596233449399845449e+04,1.231558665691653005e+04,8.863283655262130196e+03,6.160011188387658876e+03,4.040646269984262744e+03,2.540620420007026496e+03,1.538695886227667415e+03,9.005020915134739425e+02,5.115660502446863234e+02,2.831974422787533854e+02,1.532815138534626271e+02,8.135120040754499371e+01,4.244100671622521759e+01,2.181121238800687578e+01,1.106186035191713124e+01,5.544970869144570713e+00
1.046712990662562817e+02,1.456078230524903177e+02,2.025402840938064344e+02,2.816997730807354401e+02,3.917196965592884226e+02,5.445329362715062871e+02,7.565758501331034722e+02,1.050377805976693935e+03,1.456579608214536393e+03,2.016349976089321444e+03,2.783791666980177524e+03,3.828911192433852193e+03,5.238106470087539492e+03,7.111791436026623160e+03,9.554793955620656561e+03,1.265357948368656980e+04,1.643205287363279422e+04,2.077616334029951031e+04,2.532857218296744759e+04,2.940325829798602354e+04,3.209508100745367483e+04,3.285544741728442023e+04,3.220544127763435245e+04,3.066822359297639923e+04,2.663718848998491376e+04,2.192076344080109993e+04,1.715177948505415770e+04,1.286167436087331953e+04,9.072238971528871843e+03,6.117477241196068462e+03,3.990345909409620162e+03,2.510725464388473029e+03,1.533225052778932195e+03,9.120018960560624919e+02,5.301973459429977993e+02,3.021373692829918696e+02,1.691987836574744506e+02,9.331317674016871422e+01,5.077567007220746120e+01,2.730260935648959730e+01
3.239950955017613410e+02,4.253287777019793339e+02,5.583043068680885881e+02,7.327389312265016770e+02,9.614235084325914613e+02,1.260950421789022812e+03,1.652712861104128933e+03,2.164056664811954761e+03,2.829442339811394504e+03,3.691207716043606524e+03,4.799639243773541239e+03,6.212049283035014923e+03,7.987336628158017447e+03,1.017636435112478466e+04,1.280377585946108047e+04,1.583782809979422564e+04,1.914518961159271930e+04,2.243125364780907330e+04,2.518687768790146220e+04,2.671882491725211730e+04,2.643384200657442125e+04,2.446685138904895575e+04,2.189997420782402332e+04,1.908524236538503828e+04,1.481891749389452161e+04,1.127595946261550125e+04,7.910788062932195317e+03,5.438136340231431859e+03,3.522370987463843903e+03,2.196431172758784669e+03,1.320829898854660087e+03,7.695547837750132203e+02,4.360603937130847498e+02,2.412080905808139448e+02,1.306536536261416757e+02,6.948584997770183236e+01,3.636639377676203111e+01,1.876656933771125324e+01,9.564755864851466782e+00,4.821568971018473704e+00
