"","V1","V2","V3","V4","V5"
"1",0.20065131379338,0.341515999999363,0.691095640155952,0.529540879706852,0.274621240590233
"2",0.24981436370872,0.352196659512352,0.307196344219614,0.679603681375738,0.503752941970713
"3",0.243014916220214,0.218052452361677,0.299912137646228,0.617378735513892,0.57662520764675
"4",0.715714317554142,0.81454722783668,0.799038017999381,0.686519515158609,0.710055989553686
"5",0.453499444556888,0.732482716617174,0.829099425016902,0.743091675600968,0.116438996789511
"6",0.697292517433409,0.558731420833617,0.313366828260943,0.70444375281781,0.517328529995866
"7",0.388717680162285,0.847287446162663,0.786670022077858,0.203192677251995,0.43645338862855
"8",0.700698589033447,0.149716268474236,0.226291345175356,0.404361918581184,0.425297533817589
"9",0.73481777685089,0.706998832224403,0.346897083072457,0.816945906409994,0.31747574541904
"10",0.591681871733163,0.772260441024788,0.254257209542207,0.468950670364313,0.863942636973225
"11",0.260884449364617,0.318098874134943,0.410732622976881,0.335655452957842,0.241090179231018
"12",0.553538846703246,0.728879330904223,0.601476547070313,0.804149259997066,0.330292652145028
"13",0.589016606647987,0.164487290652934,0.640012646938208,0.332341866399162,0.430590816670097
"14",0.392366178425029,0.523402924139053,0.449784638201352,0.229905558116734,0.782659535980318
"15",0.419086949514225,0.808143467347603,0.881075082140509,0.502421350685414,0.461277472729795
"16",0.480623212329578,0.221445439952426,0.23430727061443,0.534559879697859,0.757504704298917
"17",0.740136833363213,0.832110880553722,0.487887951780111,0.210737307816278,0.639229924257845
"18",0.194830307645258,0.37076946738502,0.247845385403372,0.199183829153422,0.232993970079813
"19",0.664352518979926,0.265130663860124,0.382229761099443,0.208390101357363,0.253181725140661
"20",0.649549046080094,0.504342005661223,0.582942339056171,0.424433717172593,0.441485038792249
"21",0.35640644557029,0.433187226349954,0.604490145580843,0.707764134632889,0.830005498534068
"22",0.781749111003242,0.377028431758285,0.176674704847392,0.768571598193608,0.560201939341146
"23",0.529346912973095,0.601359676954336,0.764172859551851,0.240740009133704,0.803865354961716
"24",0.67086348740384,0.305961888238322,0.269450487006456,0.391498954726849,0.706921135219745
"25",0.569581088203005,0.760953943378758,0.18801991723245,0.126151030128356,0.588018426043913
"26",0.773183637128212,0.146246615543962,0.185725859767292,0.781451227290556,0.745114095154684
"27",0.459212267823052,0.419438983393367,0.294504972888157,0.456220668878872,0.140098813991994
"28",0.744423303443007,0.65880512419343,0.801970044701826,0.548696047258563,0.468638421984855
"29",0.830598715342116,0.450898925628513,0.328751125762705,0.15641766388109,0.43834783395147
"30",0.151082211362664,0.795425895739347,0.769470769044943,0.719294887203258,0.228759572102223
"31",0.142042641226202,0.751168151101563,0.869426298135426,0.281140487433877,0.203590303113218
"32",0.477423954227474,0.835578291893471,0.752338039741386,0.635363318485674,0.210955205244012
"33",0.859703743979801,0.739873883123044,0.572138566286303,0.308379202489275,0.817383423944004
"34",0.751652595088817,0.656137539810501,0.419434916921891,0.382883024614304,0.462857212372124
"35",0.788003713135142,0.828063404696994,0.445900142337661,0.477066511505283,0.631714640787803
"36",0.441960340553429,0.744990086184349,0.316735807463527,0.772189486602787,0.257586922558025
"37",0.572762778436765,0.479779183482286,0.817964187754318,0.354353014207911,0.341784783047158
"38",0.273757049584296,0.803710917188786,0.271168154795188,0.627599254908506,0.422910706742667
"39",0.251058588975575,0.494264387652744,0.636857128491625,0.71474731786456,0.248588498104829
"40",0.299792425149586,0.243721987077501,0.595701402949169,0.277196960876696,0.626647480645217
"41",0.775309577991255,0.582599683198146,0.797144618976861,0.789617545178626,0.79897238160437
"42",0.268808378288522,0.625341735803057,0.412280043929815,0.192521555042826,0.543398830318358
"43",0.517442602783907,0.519098104691599,0.143769791436382,0.173537341183517,0.581582274853252
"44",0.865757514376659,0.633415275077801,0.171126821193844,0.0741781130074523,0.219476401869208
"45",0.488602666286286,0.331283784256782,0.603412736024242,0.139095768857282,0.616595666468609
"46",0.819677736608312,0.615558861175086,0.64294092448568,0.539350127607118,0.861007771025877
"47",0.205633103580214,0.333355620271526,0.0802415093975142,0.771717440826353,0.733013302307576
"48",0.259448733878788,0.836619570601732,0.50195766727021,0.38751415749779,0.69786576460069
"49",0.652039445011411,0.22687028149236,0.900261260384694,0.832375820790883,0.847976639663335
"50",0.651825602828991,0.701727265211754,0.166068812541664,0.543685313756112,0.53555258930428
"51",0.314103287209757,0.300848225064576,0.455124202904291,0.522433684411459,0.486242884525098
"52",0.571770441160072,0.244889507645741,0.790051258483902,0.556130819953512,0.388652500871103
"53",0.704300773764495,0.470616576352622,0.887206101335585,0.559824327629525,0.383664006956853
"54",0.36027489171084,0.312124145220499,0.140221855282783,0.270070020477753,0.31437375566829
"55",0.424646317517851,0.610307758151088,0.278000793105923,0.265958270218689,0.300486714524217
"56",0.1849579144991,0.195514170941897,0.182872509798035,0.578152404460125,0.829138960782904
"57",0.108026930156164,0.823963058240246,0.236525988682173,0.081817232884001,0.393446133390069
"58",0.519463799388614,0.198178474526387,0.772770919051487,0.378779452015646,0.688638407625724
"59",0.730293913049158,0.367752532344311,0.207173594028689,0.279524824152701,0.149490828218404
"60",0.891173882581759,0.400160257698037,0.425694005087484,0.61232427263353,0.523380484419875
"61",0.154496205780655,0.891472400016151,0.571828869645484,0.629163588150404,0.717285660812166
