9.443666898162506186e+03,1.210428925975617494e+04,1.551044238200709697e+04,1.986632890163929551e+04,2.542722835508842400e+04,3.250817397101516326e+04,4.149086429741087341e+04,5.282260452922192053e+04,6.699784117466046882e+04,8.451525340566605155e+04,1.057952786984350823e+05,1.310255165401131235e+05,1.599336117822605884e+05,1.914688162338579132e+05,2.234124380050941836e+05,2.519615005451028410e+05,2.714523446747774142e+05,2.747646241709158639e+05,2.558277329990306462e+05,2.158668862510951294e+05,1.695925337042082974e+05,1.349211179633768916e+05,1.033744960123461351e+05,6.566026734601860517e+04,4.595784926455877576e+04,2.757644711518452459e+04,1.635931028886235617e+04,9.492714155916009986e+03,5.235052640797944150e+03,2.824064862971449656e+03,1.483717397288028678e+03,7.624588965765252624e+02,3.843785072822047368e+02,1.905619006069039756e+02,9.309633267985458360e+01,4.489841662206553252e+01,2.140781918712683307e+01,1.010457872086268338e+01,4.726831817466197627e+00,2.192631689258145666e+00
1.314362370139419681e+03,1.650439021243534853e+03,2.072315866610923877e+03,2.601741223996813005e+03,3.265804096592008136e+03,4.098077774889457032e+03,5.139881832684824985e+03,6.441560639785189778e+03,8.063382365459330686e+03,1.007548657286995513e+04,1.255476858802365678e+04,1.558203291372813328e+04,1.922832917102682404e+04,2.353461032090533627e+04,2.847749173310437982e+04,3.391702654785171035e+04,3.952461586922414426e+04,4.470010812450365484e+04,4.852768632914963382e+04,4.991850472223749239e+04,4.819040098432309605e+04,4.394768910191897885e+04,3.861643010281146417e+04,3.176083040330948643e+04,2.389372832770521563e+04,1.746795728298236281e+04,1.185499557660494247e+04,7.611514042603051166e+03,4.654513525826509067e+03,2.725791587325122691e+03,1.535529243465847230e+03,8.360730703430796211e+02,4.419074443598809694e+02,2.276301138821341112e+02,1.146602081695369435e+02,5.664561867856285460e+01,2.751499791394618910e+01,1.316875163620325573e+01,6.221114259173110561e+00,2.905062407342293263e+00
9.183761214824912145e+01,1.288456627376187669e+02,1.807550371432428165e+02,2.535487461395478874e+02,3.555890261716688201e+02,4.985351760830121179e+02,6.985872927720981806e+02,9.781426741511074852e+02,1.367922606732603299e+03,1.909485087673290991e+03,2.657878463888611350e+03,3.684629306461814849e+03,5.078067558244818429e+03,6.940236259915958726e+03,9.374969271923357155e+03,1.246023071300261654e+04,1.619437773685818684e+04,2.040689907595083423e+04,2.464482705726506902e+04,2.812723936618683001e+04,3.002282412523112362e+04,3.021370736784023029e+04,2.941475560994529587e+04,2.689323598404710719e+04,2.227136083038496145e+04,1.815515421942338435e+04,1.362494827869909932e+04,9.709790997168673130e+03,6.605849201993697534e+03,4.297458043085032841e+03,2.694102158121467710e+03,1.633192810135358513e+03,9.615947936300715355e+02,5.520099109154084545e+02,3.099931828255079722e+02,1.707869127920633616e+02,9.253749487702202714e+01,4.941377776859557258e+01,2.604968041265766132e+01,1.357671802014658091e+01
9.898611617757468650e+01,1.375785691570305005e+02,1.912001170876154958e+02,2.656796045202235064e+02,3.690751468138428208e+02,5.124903418715080079e+02,7.111544976060649788e+02,9.858156289315087406e+02,1.364427035509471352e+03,1.883925915015866622e+03,2.591974523680975835e+03,3.548025438057387419e+03,4.821428011668368526e+03,6.485191000571216136e+03,8.600511578001220187e+03,1.118653039187590184e+04,1.416807823217614896e+04,1.729915436228434191e+04,2.008846103596704415e+04,2.184349473220932487e+04,2.206013214166575926e+04,2.109194434357143837e+04,1.971621895254009360e+04,1.696363220266464123e+04,1.337938330330247118e+04,1.032198853278943170e+04,7.484651295979350834e+03,5.103041057221436859e+03,3.319318074504868491e+03,2.090942768059037462e+03,1.269302445895469418e+03,7.476014048798326712e+02,4.287753965521787904e+02,2.403084961873219925e+02,1.320106599203620021e+02,7.126288447374872703e+01,3.788659622104809443e+01,1.987400402775467967e+01,1.030336419569820983e+01,5.283922942054601002e+00
1.952566300306115863e+03,2.491666861808394515e+03,3.179406087641922113e+03,4.056518244830813273e+03,5.174615977332100556e+03,6.598812976960296510e+03,8.410745338175620418e+03,1.071186976742178740e+04,1.362636888055686541e+04,1.730265847744798157e+04,2.190920128682830909e+04,2.763143243949742464e+04,3.464690716604446789e+04,4.308738152869849000e+04,5.297033915590195102e+04,6.409040385956699174e+04,7.586196803005105176e+04,8.712687667884916300e+04,9.602348719172996061e+04,1.002273746054430812e+05,9.812650845664762892e+04,9.073687396308485768e+04,8.089445493605414231e+04,6.750979385802148317e+04,5.147955114218374365e+04,3.820582392121408338e+04,2.630450085095171744e+04,1.713776997017283429e+04,1.063684881393352771e+04,6.323105227375983304e+03,3.616449752978707238e+03,1.999457273444526209e+03,1.073233540027279105e+03,5.614727862144108030e+02,2.872689919170775852e+02,1.441601371574898849e+02,7.113414143785136901e+01,3.458651001727623253e+01,1.659970476404872741e+01,7.875678505734144075e+00
1.649038304142861534e+03,2.251656593711027654e+03,3.073522301215035895e+03,4.193151126839728931e+03,5.715731313370280986e+03,7.780807472265581055e+03,1.057095666360833820e+04,1.431940710014312754e+04,1.931270029213622183e+04,2.588420998912157665e+04,3.438784758113019052e+04,4.513570556997338281e+04,5.828623754500866198e+04,7.366337929830393114e+04,9.049917406917826156e+04,1.071051790074577293e+05,1.205532704315243318e+05,1.266972368223542144e+05,1.215094468939971266e+05,1.049546465500957129e+05,8.506713236270729976e+04,7.139844135889006429e+04,5.642084671861815150e+04,3.686300063841640804e+04,2.709168081648564475e+04,1.722517282154333589e+04,1.064508367479695880e+04,6.421568477144867757e+03,3.721997251833813152e+03,2.112786237827058358e+03,1.170479278880936363e+03,6.352274534755772493e+02,3.385877179520388722e+02,1.776495640736858377e+02,9.192620404012374991e+01,4.699063572228394037e+01,2.376235314515928820e+01,1.190109276266345972e+01,5.909925361315060854e+00,2.911338495134611293e+00
2.928064871551772512e+02,3.902019539502257430e+02,5.199350932130620322e+02,6.926674734655468910e+02,9.224855880215144452e+02,1.227908130633330074e+03,1.633110706698918875e+03,2.169326852260959186e+03,2.876191950107172943e+03,3.802484592239483391e+03,5.006036870700675536e+03,6.551161957672794415e+03,8.500764692151680720e+03,1.090136929880454227e+04,1.375618159936599113e+04,1.698224100525699396e+04,2.034926061724339525e+04,2.341068822131996421e+04,2.548484719056323593e+04,2.584670283656656102e+04,2.431989253126715630e+04,2.183229995199299083e+04,1.918878109617316659e+04,1.518143338180614955e+04,1.137816600524783462e+04,8.057565009190921955e+03,5.506605033180894679e+03,3.528573052598342656e+03,2.172755803689677123e+03,1.290281724056781286e+03,7.410967879423056957e+02,4.134974825813641814e+02,2.250251011120767544e+02,1.198306664862477646e+02,6.262031956538370281e+01,3.218936263434571288e+01,1.630985041797539026e+01,8.159714131718821761e+00,4.037178127073324241e+00,1.976999109178050995e+00
5.954195913412160053e+02,7.808535155855198582e+02,1.023865901393925810e+03,1.342123433031723607e+03,1.758474339193185642e+03,2.302241943835193524e+03,3.010662086048842411e+03,3.930216594281096150e+03,5.117224226216705574e+03,6.636752956294532851e+03,8.559317895811434937e+03,1.095153280127455946e+04,1.385873383359105719e+04,1.727611805017528968e+04,2.110506994959748044e+04,2.509339965660667076e+04,2.876580075432032390e+04,3.138039819898441056e+04,3.202809372034427361e+04,3.011023869175968866e+04,2.623678803203556890e+04,2.224577792104029868e+04,1.844346167456524927e+04,1.323741630881676247e+04,9.625373186927912684e+03,6.246057934545531680e+03,4.009805502285261809e+03,2.460001245384854428e+03,1.451910515650356047e+03,8.239359254250096001e+02,4.543236711016046456e+02,2.442524285789857572e+02,1.284371748478156690e+02,6.624914787837477093e+01,3.360232869743588680e+01,1.679454175334107191e+01,8.286052268858034253e+00,4.041733496513520763e+00,1.951561181402032830e+00,9.337614271259432330e-01
6.046304329091112777e+02,7.682347912663173020e+02,9.760398181676716831e+02,1.239906000360710777e+03,1.574784503463623423e+03,1.999433887472134529e+03,2.537229612457840631e+03,3.217021999363287705e+03,4.073812784454587018e+03,5.148913297291272102e+03,6.488561518666771008e+03,8.142362115299145444e+03,1.015565878906844227e+04,1.255794192645336807e+04,1.534260770525581211e+04,1.843567516903986689e+04,2.165184812739051995e+04,2.464322908368455319e+04,2.687098683322294892e+04,2.769367281647942582e+04,2.672608102616695760e+04,2.436809235415530566e+04,2.146320404387816961e+04,1.763949847342920111e+04,1.325937647940966417e+04,9.703613103594876520e+03,6.606602551550178759e+03,4.250477647446617084e+03,2.605497765885771514e+03,1.533291094499133123e+03,8.683911793498375573e+02,4.758040844420119697e+02,2.532605852537956252e+02,1.314611356655819350e+02,6.676648765160091159e+01,3.327290697205130243e+01,1.630983725032586307e+01,7.879937276842586158e+00,3.759060876011326879e+00,1.772774437571928541e+00
1.103595696219699107e+02,1.557480739984374338e+02,2.197705277338075120e+02,3.100300754407947466e+02,4.371710778213186472e+02,6.160271274250667375e+02,8.671372478832389561e+02,1.218660042836462480e+03,1.708574721294528672e+03,2.386775751102950380e+03,3.316898508334489179e+03,4.575538164421381225e+03,6.246975468081142935e+03,8.409137769582266628e+03,1.110485612183925514e+04,1.429084420992859486e+04,1.775807462310845222e+04,2.103439552974503749e+04,2.334709360545553500e+04,2.387441205733724564e+04,2.254322211004517521e+04,2.060193000971776928e+04,1.860930184231302701e+04,1.461814347248487138e+04,1.138047175877288100e+04,8.051346382684033415e+03,5.640847757679138340e+03,3.728404923366355888e+03,2.386951828425399071e+03,1.464729593822203469e+03,8.732313647329207242e+02,5.072628747199924533e+02,2.880744749035423524e+02,1.604050076654667691e+02,8.779367578887978141e+01,4.733405456863084027e+01,2.518492388283188177e+01,1.324479434081352558e+01,6.893640453345954100e+00,3.554944431944199845e+00
